address,cname,com_type,com_url,description,industry,info,is_collect,logo,name,pranum,reg_capi,reg_name,reg_num,scale,start_time,tags,types,url,vote_url,wurl
北京,因诺（上海）资产管理有限公司,有限责任公司,http://www.qichacha.com/firm_SH_8f42616bbbf4b12b26bdaaadc27e2ed8.shtml,致力于用量化投资的专业技术，为投资者创造长期稳健的绝对收益,金融,"<p>	<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;因诺（上海）资产管理有限公司，成立于2014年9月，致力于用量化投资的专业技术，为投资者创造长期稳健的收益。因诺资产的愿景是成为国内领先、国际一流，管理千亿资产的对冲基金。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></p><p><span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; 因诺崇尚研究，构建了高水平的量化投资策略体系和交易系统。自成立以来，因诺资产创造了卓越的业绩，三年来多次进入中国证券报、上海证券报、证券时报、中国基金报、排排网、朝阳永续、好买网、资管网等榜单前3名，获得了金牛奖、金阳光奖、金长江奖、英华奖等近30项权威大奖。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></p><p><span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; 因诺重视人才，坚信人才是投资之本、创新之源。因诺的团队核心人员来自华尔街，拥有多年国内外量化投资经验。员工都是来自麻省理工、剑桥、宾大、清华、北大等国内外顶尖高校的英才。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></p><p><span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; 因诺唯才是举，为你提供自由发挥才能的空间。因诺提供业内有竞争力的薪酬和激励，让你的每一分努力都收获满意的回报；因诺帮你培养严谨、高效、细致的职业习惯，为你将来发展铺平道路；因诺提供全面深入的职业培养计划，帮助你成为优秀的职业专家；因诺提供体贴入微的人文关怀，让你在因诺的每一天都能够享受工作。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></p><p><span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; 因诺是一家年轻的公司，这里有扁平化的架构，有坦诚、开放、融洽的氛围；因诺是一家自由的公司，这里有多元和包容的工作环境，鼓励不同背景的思想碰撞，产生更多创新的火花。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></p><p><span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; 因为承诺，我们全力以赴，因诺诚挚邀请你加入，共创未来！</span></p><p><span style=""font-size:14px;""></span> </p>",0,https://sxsimg.xiaoyuanzhao.com/14/B3/149A16ADF81CD046B39128B84328E2B3.png,因诺资产,10,1000万人民币,组织机构代码,31247308-5,15-50人,2014-09-24,"[""\u6781\u5177\u5438\u5f15\u529b\u7684\u85aa\u916c"", ""\u5b8c\u5584\u7684\u798f\u5229\u4f53\u7cfb"", ""\u5065\u5168\u7684\u804c\u4e1a\u901a\u8def"", ""\u548c\u8c10\u7684\u4f01\u4e1a\u6587\u5316"", ""\u6241\u5e73\u5316\u7684\u7ba1\u7406"", ""NICE\u7684\u9886\u5bfc"", ""\u4e30\u5bcc\u7684\u56e2\u5efa\u6d3b\u52a8"", ""\u8f6c\u6b63\u673a\u4f1a""]","[{""job"": ""Python""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u7b97\u6cd5""}]",https://www.shixiseng.com/com/com_jd8g8towftsi,,www.innoam.com
郑州,河南佳易互动科技有限公司,有限责任公司(自然人投资或控股),http://www.qichacha.com/firm_SH_37c81b68babd64cd09cf7c7b64220126.shtml,公司主要易软件开发、APP、小程序、商城开发、微信公众号等,计算机/互联网,<p>河南佳易互动科技有限公司于2015年11月13日在郑州工商局登记注册，公司注册资本300（万元），我公司的办公地址位于国家服务业综合改革试点城市，以新郑国际机场为中心的郑州，我们有最好的产品和专业的销售和技术团队，在公司发展壮大的1年里，我们为客户提供最好的产品、良好的技术支持、健全的售后服务，河南佳易互动科技有限公司是郑州旧黄页分类行业知名企业，如果您对我公司的产品服务有兴趣，请来电咨询。  <br></p>,0,https://sxsimg.xiaoyuanzhao.com/20/2D/20345D87CCE3B6588B218176B24BB22D.png,佳易互动,0,300万元,注册号,410102000152487,50-150人,2015-11-13,"[""\u5185\u8bad"", ""\u5de5\u4f5c\u6c1b\u56f4\u4f18\u826f"", ""\u6210\u957f\u7a7a\u95f4\u597d"", ""\u664b\u5347\u673a\u4f1a\u5927"", ""\u529e\u516c\u73af\u5883\u4f18\u7f8e"", ""\u9ad8\u7aef\u8d44\u6e90\u5e73\u53f0""]","[{""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""PHP""}]",https://www.shixiseng.com/com/com_dkxcyhrslsrf,,
大连,大连窝创网络科技有限公司,有限责任公司(自然人投资或控股),http://www.qichacha.com/firm_SH_0b3e3a84f895b0a44001e3934a295967.shtml,一家专注于企业信息技术服务的互联网科技公司,"计算机/互联网,企业服务",大连窝创网络科技有限公司属于服务型平台，公司响应国家创业创新的口号，致力于搭建服务青年创业者的线上线下平台，为青年创业者提供免费创业机会与资金支持。公司地址位于大连市高新园区附近，欢迎对互联网行业有热情的你加入。,0,https://sxsimg.xiaoyuanzhao.com/99/C9/99FF014B69E1944B5B16AA2227B01CC9.jpg,窝创网络,0,200万人民币,注册号,210200000622283,50-150人,2014-06-05,"[""\u9ad8\u6863\u529e\u516c\u697c"", ""\u5f88\u5c11\u52a0\u73ed""]","[{""job"": ""\u89c6\u89c9\u8bbe\u8ba1""}, {""job"": ""\u5ba2\u6237\u670d\u52a1""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u65e5\u8bed""}]",https://www.shixiseng.com/com/com_puf3e8qgm5yz,,www.wochuang.com
杭州,杭州龙盈互联网金融信息技术有限公司,私营有限责任公司(自然人控股或私营性质企业控股),http://www.qichacha.com/firm_SH_82d273bf7c8db3990897a46e93646372.shtml,浙江互联网金融领域的小阿里,金融/保险,"<p></p><p></p><p>&nbsp; &nbsp; 杭州盈纳控股集团有限公司(以下称盈纳控股)，前身是杭州龙盈互联网金融信息技术有限公司，成立于 2013年4月，于2017年3月实现集团化组建。<br>&nbsp; &nbsp; 盈纳控股是一家由金融大数据驱动、技术研发支持、获国家高新技术企业认定的综合科技型集团公司。集团员工目前700多人， 集团由著名天使人投资人王刚(滴滴出行创立投资人)、原支付宝用户事业部总经 理叶进武(盈盈理财创始人)等原阿里系高管共同发起创立，集团目前已拥有私募基金、 网络小贷等金融牌照。<br>&nbsp; &nbsp; 盈纳跨领域多方面发展，业务覆盖互联网金融、技术研发、金融信息服务、不良资产处置、 创业投资、本地生活和泛娱乐等领域。<br>&nbsp; &nbsp; 未来盈纳集团将依托科技金融研发服务的核心优势，围绕新金融、新零售、新技术等产业方向深耕发力。目前为止有150个有趣的灵魂选择在这里与盈纳携手，在技术难题中实现突破，在团队中共同成长。<br><br>公司福利bangbangbang！<br>加入盈纳你将获得没有天花板的职业切换；<br>每年至少一次的晋升加薪机会；<br>用工资条上的数字体现你的技术和实力；<br>免息房贷车贷；<br>团队outing邮轮沙滩走起；<br>果汁咖啡喝奶茶；<br>桌球娃娃游戏机。<br>​<br></p><p></p>
<p></p>",0,https://sxsimg.xiaoyuanzhao.com/E2/E8/E2AB5F9C889FCDCFAB36B7FD8A3977E8.png,盈盈理财,7,10000 万元人民币,注册号,330106000266695,500-2000人,2013-04-22,"[""\u6ce8\u91cd\u5b9e\u529b"", ""\u4e0e\u6210\u529f\u8005\u4e3a\u4f34"", ""\u9ad8\u7aef\u8d44\u6e90\u5e73\u53f0"", ""\u6280\u80fd\u57f9\u8bad"", ""\u6241\u5e73\u7ba1\u7406"", ""\u5e26\u85aa\u5e74\u5047"", ""\u7ee9\u6548\u5956\u91d1"", ""\u798f\u5e03\u65af\u4e2d\u56fd\u201c\u4e92\u8054\u7f51\u91d1\u878d\u201d50\u5f3a"", ""\u4e92\u8054\u7f51\u91d1\u878d\u767e\u5f3a\u54c1\u724c"", ""\u201c\u53cc\u521b\u4e4b\u661f\u201d\u4f01\u4e1a"", ""\u6821\u4f01\u6218\u7565\u5408\u4f5c\u5355\u4f4d"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5c97\u4f4d\u664b\u5347"", ""\u80a1\u7968\u671f\u6743"", ""\u8282\u65e5\u793c\u7269"", ""\u7ba1\u7406\u89c4\u8303"", ""\u5927\u5b66\u751f\u5b9e\u4e60"", ""\u5dee\u65c5\u8865\u8d34"", ""\u9760\u8c31\u521b\u4e1a\u56e2\u961f"", ""\u91d1\u878d\u65b0\u8d35"", ""\u5b66\u4e60\u6210\u957f\u5feb""]","[{""job"": ""\u524d\u7aef""}, {""job"": ""\u52a9\u7406""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""Python""}]",https://www.shixiseng.com/com/com_oyiytpm2opu8,,www.yingyinglicai.com
杭州,杭州龙盈互联网金融信息技术有限公司,私营有限责任公司(自然人控股或私营性质企业控股),http://www.qichacha.com/firm_SH_82d273bf7c8db3990897a46e93646372.shtml,浙江互联网金融领域的小阿里,金融/保险,"<p></p><p></p><p>&nbsp; &nbsp; 杭州盈纳控股集团有限公司(以下称盈纳控股)，前身是杭州龙盈互联网金融信息技术有限公司，成立于 2013年4月，于2017年3月实现集团化组建。<br>&nbsp; &nbsp; 盈纳控股是一家由金融大数据驱动、技术研发支持、获国家高新技术企业认定的综合科技型集团公司。集团员工目前700多人， 集团由著名天使人投资人王刚(滴滴出行创立投资人)、原支付宝用户事业部总经 理叶进武(盈盈理财创始人)等原阿里系高管共同发起创立，集团目前已拥有私募基金、 网络小贷等金融牌照。<br>&nbsp; &nbsp; 盈纳跨领域多方面发展，业务覆盖互联网金融、技术研发、金融信息服务、不良资产处置、 创业投资、本地生活和泛娱乐等领域。<br>&nbsp; &nbsp; 未来盈纳集团将依托科技金融研发服务的核心优势，围绕新金融、新零售、新技术等产业方向深耕发力。目前为止有150个有趣的灵魂选择在这里与盈纳携手，在技术难题中实现突破，在团队中共同成长。<br><br>公司福利bangbangbang！<br>加入盈纳你将获得没有天花板的职业切换；<br>每年至少一次的晋升加薪机会；<br>用工资条上的数字体现你的技术和实力；<br>免息房贷车贷；<br>团队outing邮轮沙滩走起；<br>果汁咖啡喝奶茶；<br>桌球娃娃游戏机。<br>​<br></p><p></p>
<p></p>",0,https://sxsimg.xiaoyuanzhao.com/E2/E8/E2AB5F9C889FCDCFAB36B7FD8A3977E8.png,盈盈理财,7,10000 万元人民币,注册号,330106000266695,500-2000人,2013-04-22,"[""\u6ce8\u91cd\u5b9e\u529b"", ""\u4e0e\u6210\u529f\u8005\u4e3a\u4f34"", ""\u9ad8\u7aef\u8d44\u6e90\u5e73\u53f0"", ""\u6280\u80fd\u57f9\u8bad"", ""\u6241\u5e73\u7ba1\u7406"", ""\u5e26\u85aa\u5e74\u5047"", ""\u7ee9\u6548\u5956\u91d1"", ""\u798f\u5e03\u65af\u4e2d\u56fd\u201c\u4e92\u8054\u7f51\u91d1\u878d\u201d50\u5f3a"", ""\u4e92\u8054\u7f51\u91d1\u878d\u767e\u5f3a\u54c1\u724c"", ""\u201c\u53cc\u521b\u4e4b\u661f\u201d\u4f01\u4e1a"", ""\u6821\u4f01\u6218\u7565\u5408\u4f5c\u5355\u4f4d"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5c97\u4f4d\u664b\u5347"", ""\u80a1\u7968\u671f\u6743"", ""\u8282\u65e5\u793c\u7269"", ""\u7ba1\u7406\u89c4\u8303"", ""\u5927\u5b66\u751f\u5b9e\u4e60"", ""\u5dee\u65c5\u8865\u8d34"", ""\u9760\u8c31\u521b\u4e1a\u56e2\u961f"", ""\u91d1\u878d\u65b0\u8d35"", ""\u5b66\u4e60\u6210\u957f\u5feb""]","[{""job"": ""\u524d\u7aef""}, {""job"": ""\u52a9\u7406""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""Python""}]",https://www.shixiseng.com/com/com_oyiytpm2opu8,,www.yingyinglicai.com
北京,北京知源智生信息科技有限公司,有限责任公司(自然人独资),http://www.qichacha.com/firm_SH_6bd04298777086097b7c5319a1e7ba6c.shtml,深厚科研背景，国际领先科技大数据挖掘平台。致力于科研领域数据的深耕与数据价值的挖掘,计算机/互联网,知源智生信息科技有限公司是成立于2017年7月的高新技术企业，是专业的科技大数据服务平台。致力于科研领域数据的深耕与数据价值的挖掘，从数据的采集、处理到数据的分析，再到数据的应用与咨询已经形成了一套完整数据应用体系。,0,https://sxsimg.xiaoyuanzhao.com/D7/4F/D733A5F5791F07A47FA492784CAD014F.png,知源智生,0,500万人民币,组织机构代码,MA00GPH4-3,150-500人,2017-07-31,"[""\u4ee5\u4eba\u4e3a\u672c"", ""\u63d0\u4f9b\u8f6c\u6b63\u673a\u4f1a"", ""\u73af\u5883\u4f18\u96c5"", ""\u79d1\u6280\u5927\u5e73\u53f0  "", ""\u4eba\u5de5\u667a\u80fd"", ""\u6d3b\u8dc3\u7684\u5de5\u4f5c\u73af\u5883"", ""\u529e\u516c\u8f7b\u677e\u6c1b\u56f4""]","[{""job"": ""\u7f16\u8f91/\u91c7\u7f16""}, {""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_rup7ztdbdcki,,
西安,博彦科技股份有限公司,股份有限公司(中外合资、上市),http://www.qichacha.com/firm_SH_2a4553dc3f56d1fdfe94bb82fceee191.shtml,亚洲领先的IT服务公司,计算机/互联网,博彦科技（深交所上市公司：002649）是亚洲领先的全方位IT咨询服务及行业解决方案提供商，在全球三大洲的六个国家设有超过30个分支机构和交付中心，具备全球范围的交付能力和灵活多样的交付方式。博彦专注于领先的全方位IT服务及行业解决方案，业务范围涵盖咨询、产品研发、信息技术服务、系统集成、业务流程外包等服务，专注于高科技、互联网、金融、电信、消费电子、制造、制药、医疗、汽车、媒体、能源、科研教育和政府等领域，与众多全球500强企业和行业新锐公司成功合作，积累了丰富的经验。博彦的行业领军地位得到了业内权威研究机构的认可，先后被评为IDC中国IT外包十强、IAOP全球外包100强、Global Service全球100强、加拿大CDN“解决方案供应商100强”、中国十大外包领军企业及中国最佳雇主企业。博彦的总部位于中国北京，从北京到西雅图、硅谷、多伦多，再到东京、新加坡、新德里，已形成横跨亚洲、非洲和北美的惠及全球客户的即时、高效、无缝式交付网络。博彦拥有灵活多样的服务模式，长期与全球不同诉求的客户合作，在多年实践中形成了软件外包合作成熟度模型，根据需求态势与合作价值预期为客户提供团队派驻服务、项目外包服务、离岸交付中心、全球服务中心四个级别的服务模式，为客户提供即时、贴身、高效、优质的服务。博彦聚焦客户高效运营及商业价值最大化，致力于客户核心价值的提升及战略蓝图的构建，与全球客户展开深度合作，形成了360度全方位战略合作共赢模式，与客户在战略上紧密契合，以实现卓越运营、市场领航、持续创新为目标，为客户带来独特的价值体验。博彦遵循全球最高的质量和安全标准，实施严密的安全措施，拥有完善、成熟的管理和开发流程，获得了CMMI 5、ISO 20000、ISO 9001、ISO 27001一系列资质认证，并凭借深厚的行业专长和成熟的行业实践、国际化的精英团队和完善的人才管理、完备的全球化交付和无缝的客户服务网络以及无处不在的创新精神和非凡的创新实践，助力全球企业尽享安全智能的科技革新所带来的卓越运营，为客户持续创造关键价值，实现差异化服务战略。,0,https://sxsimg.xiaoyuanzhao.com/7F/6C/7FE70418F6724CEC091FDD4F7799B76C.jpg,博彦科技,0,17577.14万元人民币,注册号,110000410218438,2000人以上,1995-04-17,[],"[{""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u65b0\u5a92\u4f53""}]",https://www.shixiseng.com/com/com_xi7kvuunziv0,,www.beyondsoft.com
上海,携程旅游信息技术(上海)有限公司,有限责任公司（台港澳法人独资）,http://www.qichacha.com/firm_SH_e039a6d2726419e7c24a53d299e706e0.shtml,携程是一个在线票务服务公司,计算机/互联网,"<div>
	携程旅行网创立于1999年，总部设在中国上海，员工超过30000人，目前公司已在北京、广州、深圳、成都、杭州、南京、厦门、重庆、青岛、武汉、三亚、南通等95个境内城市，新加坡、首尔、香港等22个境外城市设立分支机构，在中国南通、苏格兰爱丁堡设立服务联络中心。<br>
2010年，携程旅行网战略投资台湾易游网和香港永安旅游，实现两岸三地的互通。2014年，投资途风旅行网，将触角延伸及北美洲。<br>
2015年，携程战略投资艺龙旅行网，并与百度达成股权置换交易完成对去哪儿网的控股，同年，携程首次被评为中国最大旅游集团，并跻身中国互联网企业十强。<br>
2016年1月，携程战略投资印度最大旅游企业MakeMyTrip，并在新加坡成立了东南亚区域总部。同年10月，携程加大对北美洲地区的投入，与纵横、海鸥、途风达成合作。11月，携程投资英国机票搜索平台Skyscanner（天巡），完成了对海外机票市场的布局。自此，携程完成全球化的相关业务布局。<br>
作为中国领先的综合性旅行服务公司，携程成功整合了高科技产业与传统旅行业，向超过3亿会员提供集无线应用、酒店预订、机票预订、旅游度假、商旅管理及旅游资讯在内的全方位旅行服务，被誉为互联网和传统旅游无缝结合的典范。<br>
凭借稳定的业务发展和优异的盈利能力，CTRIP于2003年12月在美国纳斯达克成功上市，上市当天创纳市3年来开盘当日涨幅最高纪录，目前市值超过230亿美元。<br>
今日的携程，在线旅行服务市场居领先地位，连续4年被评为中国第一旅游集团，目前是全球市值第二的在线旅行服务公司。
</div>
<p>
	<br>
</p>",0,https://sxsimg.xiaoyuanzhao.com/A6/13/A63BE1FBCB85B363C400B669A5CF6C13.jpg,携程,0,26017.3694万美元,注册号,310115400119621,2000人以上,2003-03-13,[],"[{""job"": ""\u7f16\u8f91/\u91c7\u7f16""}, {""job"": ""Java""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_ib6kmtkw66on,,www.ctrip.com
上海,上海壹亩金融信息 服务有限公司,无,http://www.qichacha.com,“同业云”平台的开发和运营主体,互联网,"<p style=""text-align:justify;""><span><span><span>同业云</span>(上海)人工智能科技有限公司是【同业云】平台的开发和运营主体，是获得上海国际货币经纪有限责任公司独家授权的金融信息系统开发商和云服务供应商。</span><span></span></span></p><p style=""text-align:justify;""><span><span><span>同业云</span>(上海)人工智能科技有限公司面向金融同业服务领域，深度融合人工智能、数据挖掘、人机交互前沿技术与金融同业领域知识，打造出由跨网络、跨平台、跨终端的【同业云】交互前端，自适应、自学习、自组织的【同业云】智能后端有机构成的云到端、一站式、强交互、智能化金融同业服务云平台。</span></span></p>",0,https://sxsimg.xiaoyuanzhao.com/A4/FA/A436BE608E0077FA6A03D0712543C3FA.png,同业云,1,无,注册号,无,15-50人,无,"[""\u8282\u65e5\u793c\u54c1"", ""\u953b\u70bc\u81ea\u6211"", ""\u6c34\u679c\u96f6\u98df"", ""\u65c5\u6e38"", ""\u56e2\u961f\u6709\u7231"", ""\u5de5\u4f5c\u6c1b\u56f4\u597d"", ""\u53ef\u7559\u7528"", ""\u5e74\u8f7b\u56e2\u961f"", ""\u725b\u4eba\u540c\u4e8b"", ""\u4ea4\u6d41\u73af\u5883\u8f7b\u677e""]","[{""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""IT\u4e92\u8054\u7f51""}]",https://www.shixiseng.com/com/com_uzw0igq9p4fd,,www.tongyeyun.com
北京,北京感易智能科技有限公司,有限责任公司(自然人独资),http://www.qichacha.com/firm_SH_8aa800f9ac7f92679318e26689466a01.shtml,业界领先的数据智能平台开发者,计算机/互联网,<p>	感易智能作为业界领先的数据智能平台开发者，致力于引领非结构化数据智能解析技术突破，</p><p>	构建人工智能，大数据产品及金融行业解决方案，服务金融投资等应用场景。&nbsp;</p><p>	<br></p><p>	创始人胡殿明先生曾任百度智能数据中心首任架构师，NovuMind首席工程师及北研负责人；</p><p>	首席科学家徐葳老师任清华姚班的博导，智能金融科技中心的副院长；</p><p>	公司高级顾问韩亦舜任清华大数据科学研究院的执行副院长。</p><p>	<br></p><p>	现有团队近50%来自于百度，100% 毕业于清华、中科大、伯克利等一流高校；</p><p>	同时与清华大学等多个一流院校建立了深度科研合作。</p>,0,https://sxsimg.xiaoyuanzhao.com/AB/5A/AB8CB8E1D00B8E2154D2A81582E3C45A.png,感易智能,0,100万人民币,组织机构代码,MA017UPJ-2,15-50人,2017-09-21,"[""\u4e00\u6d41\u56e2\u961f"", ""\u91d1\u878d\u6570\u636e AI"", ""\u5feb\u901f\u53d1\u5c55"", ""\u5929\u4f7f\u8f6e+"", ""\u6210\u957f\u7a7a\u95f4++""]","[{""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u8bc1\u5238""}, {""job"": ""\u62db\u8058""}]",https://www.shixiseng.com/com/com_bpciweuvykd9,,www.sensedeal.ai
北京,北京感易智能科技有限公司,有限责任公司(自然人独资),http://www.qichacha.com/firm_SH_8aa800f9ac7f92679318e26689466a01.shtml,业界领先的数据智能平台开发者,计算机/互联网,<p>	感易智能作为业界领先的数据智能平台开发者，致力于引领非结构化数据智能解析技术突破，</p><p>	构建人工智能，大数据产品及金融行业解决方案，服务金融投资等应用场景。&nbsp;</p><p>	<br></p><p>	创始人胡殿明先生曾任百度智能数据中心首任架构师，NovuMind首席工程师及北研负责人；</p><p>	首席科学家徐葳老师任清华姚班的博导，智能金融科技中心的副院长；</p><p>	公司高级顾问韩亦舜任清华大数据科学研究院的执行副院长。</p><p>	<br></p><p>	现有团队近50%来自于百度，100% 毕业于清华、中科大、伯克利等一流高校；</p><p>	同时与清华大学等多个一流院校建立了深度科研合作。</p>,0,https://sxsimg.xiaoyuanzhao.com/AB/5A/AB8CB8E1D00B8E2154D2A81582E3C45A.png,感易智能,0,100万人民币,组织机构代码,MA017UPJ-2,15-50人,2017-09-21,"[""\u4e00\u6d41\u56e2\u961f"", ""\u91d1\u878d\u6570\u636e AI"", ""\u5feb\u901f\u53d1\u5c55"", ""\u5929\u4f7f\u8f6e+"", ""\u6210\u957f\u7a7a\u95f4++""]","[{""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u8bc1\u5238""}, {""job"": ""\u62db\u8058""}]",https://www.shixiseng.com/com/com_bpciweuvykd9,,www.sensedeal.ai
北京,北京感易智能科技有限公司,有限责任公司(自然人独资),http://www.qichacha.com/firm_SH_8aa800f9ac7f92679318e26689466a01.shtml,业界领先的数据智能平台开发者,计算机/互联网,<p>	感易智能作为业界领先的数据智能平台开发者，致力于引领非结构化数据智能解析技术突破，</p><p>	构建人工智能，大数据产品及金融行业解决方案，服务金融投资等应用场景。&nbsp;</p><p>	<br></p><p>	创始人胡殿明先生曾任百度智能数据中心首任架构师，NovuMind首席工程师及北研负责人；</p><p>	首席科学家徐葳老师任清华姚班的博导，智能金融科技中心的副院长；</p><p>	公司高级顾问韩亦舜任清华大数据科学研究院的执行副院长。</p><p>	<br></p><p>	现有团队近50%来自于百度，100% 毕业于清华、中科大、伯克利等一流高校；</p><p>	同时与清华大学等多个一流院校建立了深度科研合作。</p>,0,https://sxsimg.xiaoyuanzhao.com/AB/5A/AB8CB8E1D00B8E2154D2A81582E3C45A.png,感易智能,0,100万人民币,组织机构代码,MA017UPJ-2,15-50人,2017-09-21,"[""\u4e00\u6d41\u56e2\u961f"", ""\u91d1\u878d\u6570\u636e AI"", ""\u5feb\u901f\u53d1\u5c55"", ""\u5929\u4f7f\u8f6e+"", ""\u6210\u957f\u7a7a\u95f4++""]","[{""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u8bc1\u5238""}, {""job"": ""\u62db\u8058""}]",https://www.shixiseng.com/com/com_bpciweuvykd9,,www.sensedeal.ai
北京,神州数码医疗科技股份有限公司,其他股份有限公司(非上市),http://www.qichacha.com/firm_SH_3e4ab32665541e9bf66c0020e4baed99.shtml,医疗大数据、精准医疗、医疗信息化,计算机/互联网,"神州数码成立于2000年，2001年在香港联合交易所主板上市（股票代码
00861.HK），2011/12财年营业额703.19亿港元，是中国最大的整合IT服务提供商，整
合全球信息产业资源，目前已与国内外近300家IT厂商合作，并且成为众多国际顶级IT
厂商在中国的长期战略合作伙伴。

神州数码医疗科技股份有限公司（以下简称“神州医疗”）成立于2016年9月，是神州数
码控股有限公司在大数据精准医疗领域布局的战略举措，承载着神州系未来向医疗大
数据生态链延展的重要战略使命。

神州医疗结合当前主流的云计算、大数据、人工智能、机器学习等技术，在健康医疗
大数据、医疗云服务、医疗卫生信息化等三大核心领域深度布局，形成面向医疗大数
据的全方位、国际领先的技术集成能力，致力于向客户提供更加完善的医疗信息化及
健康医疗大数据服务。

公司承接多项国家863计划课题研究，涵盖肿瘤大数据、罕见病、PADIS多个领域。从
区域卫生、公共卫生、医疗服务等业务方面的软件建设服务，到硬件网络环境方面的
基础环境建设服务；帮助客户提高卫生信息化整体水平，从而提升医疗卫生服务效
率。

未来，神州医疗将围绕三大核心版块的技术研发和临床应用拓展持续发力，不断引领
健康医疗大数据发展的最前沿，立志成为中国精准医疗信息化产业标杆。",0,https://sxsimg.xiaoyuanzhao.com/C1/DC/C1D8919C911D3923F8C2CA03611C36DC.jpg,神州医疗,0,14635万人民币,注册号,110108022122411,500-2000人,2016-09-29,"[""\u664b\u5347\u7a7a\u95f4"", ""\u5468\u672b\u4e24\u5929\u4f11\u606f"", ""\u53d1\u5c55\u5feb"", ""\u5730\u94c1\u7ad9\u65c1\u8fb9"", ""\u5b66\u5230\u4e1c\u897f\u591a"", ""\u5e74\u8f7b\u6d3b\u529b"", ""\u725b\u5976\u5496\u5561\u96f6\u98df\u4e0d\u65ad""]","[{""job"": ""\u8d22\u52a1""}, {""job"": ""\u4eba\u4e8b/HR""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""\u9500\u552e""}, {""job"": ""\u751f\u7269""}, {""job"": ""\u82f1\u8bed""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u65b0\u5a92\u4f53""}, {""job"": ""\u62db\u8058""}, {""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""Java""}]",https://www.shixiseng.com/com/com_naivf5z5ssdl,,www.dchealth.com
